>> Working directories:
Input files: ../input/
Output files: output/
 
>> Integrator parameters:
Integrator timestep: 0.002 ps
Number of timesteps: 500000000
Real time: 1000.0 ns
Saved frames (only molecule): 2000
Saved frames (molecule+water): 2000
 
>> System parameters:
Lowest temperature: 273 K
Friction: 1 ps-1

<openmm.openmm.LangevinIntegrator; proxy of <Swig Object of type 'OpenMM::LangevinIntegrator *' at 0x7fe5f0a16970> >
Solvation ... 

>> Molecule parameters:
Number of atoms (no water): 582
Number of water molecules: 4742
Total number of atoms: 14810
 


*** Minimizing ...
*** Minimization completed ***


*** Equilibrating...
*** Equilibration completed ***
#"Step","Potential Energy (kJ/mole)","Temperature (K)","Speed (ns/day)"
1130000,-222335.43977296585,342.7079007752707,652
1140000,-217310.2682641768,365.2374076586228,652
1150000,-205505.98274171585,412.7682716211551,652
1160000,-191732.22132814163,483.1656193513825,652
1170000,-188070.03633058304,498.07786705500024,652
1180000,-189863.48176515335,492.10856974377714,651
1190000,-194340.34883058304,465.9035092398614,651
1200000,-194614.2141107344,461.4955431521197,651
1210000,-201751.31501710648,427.1173454055836,651
1220000,-197795.23426759476,453.9911632547722,651
1230000,-194725.92011964554,479.9106556122048,651
1240000,-191636.6951440596,485.7117177380283,651
1250000,-190491.54048097366,501.8007104219831,650
1260000,-191706.36091554398,481.9578998637887,650
1270000,-189070.805068376,495.1701685837441,650
1280000,-193641.8074487471,465.65011613045783,650
1290000,-199182.89363038773,440.7749258127064,650
1300000,-201779.13917482132,425.9913696272667,649
1310000,-203580.35310304398,423.9512505812766,649
1320000,-196586.06989991898,458.9883424850199,649
1330000,-195417.00422609085,471.87855849333863,649
1340000,-194652.53047120804,458.9720023782861,649
1350000,-203444.1989282393,421.5945469480714,649
1360000,-203678.50758302445,423.9897437848892,649
1370000,-208473.21711671585,397.01461844270136,649
1380000,-211970.5804895186,389.3444243043925,649
1390000,-213934.10957277054,382.4405901883085,649
1400000,-219517.52741945023,350.66332662662353,649
1410000,-222381.08119142288,341.74693468723916,649
1420000,-228970.24504029984,324.4288332278768,649
1430000,-231249.4167016768,311.93848400388566,649
1440000,-234909.01069581741,302.9193909950542,649
1450000,-237174.63606202835,293.7344166687995,650
1460000,-237359.71015870804,288.8941603527593,650
1470000,-237915.12452638382,293.124007989209,650
1480000,-235019.32228029007,303.58304062376084,650
1490000,-232084.00837648148,313.8338689590715,650
1500000,-232406.82185304398,308.48639404249064,651
1510000,-235222.01539552445,299.4852981563405,651
1520000,-240770.9577173018,278.8838301670286,651
1530000,-240460.58473146195,283.27093756617256,651
1540000,-243779.7649072432,271.1283625747385,651
1550000,-244012.42347657913,276.4606019333087,652
1560000,-244243.807021501,274.5820521985089,652
1570000,-244369.3307641768,274.68089720145815,652
1580000,-244572.44770753616,273.49574444417993,652
1590000,-241523.50398195023,275.8952450287966,653
1600000,-240784.31935060257,279.2655000125381,653
1610000,-241231.2258447432,283.10510557978756,653
1620000,-240358.33015382523,279.6892880219008,653
1630000,-240998.4168237471,278.64126914500895,653
1640000,-237659.78272950882,292.0333365528743,654
1650000,-237518.65071046585,292.78331167204595,654
1660000,-235266.01771486038,299.23483310814015,654
1670000,-235089.79200685257,295.8502581235212,654
1680000,-229728.83998048538,321.2384230448802,654
1690000,-229011.36531007523,323.0037205713108,654
1700000,-228318.5047143721,319.2406756952186,655
1710000,-225510.6295923018,331.67540369440513,655
1720000,-222935.40962159866,344.67604072983477,655
1730000,-221995.0408471846,337.7177730832924,655
1740000,-220267.45075929398,353.74568056719414,655
1750000,-218536.26863038773,365.83188889858883,655
1760000,-211485.0563501143,384.5473634082342,655
1770000,-215403.7497094893,379.56290331683545,655
1780000,-219224.2498315596,353.06018707846243,655
1790000,-219566.2057641768,350.91099947922885,655
1800000,-220432.09419191116,345.126242752305,655
1810000,-209509.7418969893,387.6218604522416,655
1820000,-208430.78327882523,400.05442058806733,655
1830000,-203161.52894532913,427.8151505911837,654
1840000,-201795.84590089554,433.596769897213,654
1850000,-199851.71296632523,437.25277876345797,654
1860000,-199843.5006860518,439.29622312017295,654
1870000,-197522.03382814163,461.1740847295541,654
1880000,-197764.78425538773,453.3196925440993,654
1890000,-192357.281630876,476.71642419276077,654
1900000,-189293.66111696,497.80135941907963,654
1910000,-189780.69966066116,505.250509347556,654
1920000,-196802.00212037796,459.70091003996987,653
1930000,-191271.7205346846,485.65259101830827,653
1940000,-191363.78047120804,484.1718086083901,653
1950000,-188310.04157960648,502.79539444076147,653
1960000,-189265.8844751143,503.4468049299219,653
1970000,-194213.47181642288,476.97275051661023,653
1980000,-194071.05903566116,466.8111283920123,653
1990000,-200359.8561548018,442.53892240031047,653
2000000,-199789.91999757523,437.08106466459793,653
2010000,-204749.89936769241,414.1281330052328,652
2020000,-205497.1813501143,408.73439293265403,652
2030000,-208112.1111596846,398.5566217059552,652
2040000,-211302.61457765335,385.68333224004425,652
2050000,-211329.4850610518,392.3376446973285,652
2060000,-214467.62214601273,377.79936173324097,652
2070000,-208723.68684327835,398.4397612374552,652
