>> Working directories:
Input files: ../input/
Output files: output/
 
>> Integrator parameters:
Integrator timestep: 0.002 ps
Number of timesteps: 500000000
Real time: 1000.0 ns
Saved frames (only molecule): 2000
Saved frames (molecule+water): 2000
 
>> System parameters:
Lowest temperature: 273 K
Friction: 1 ps-1

<openmm.openmm.LangevinIntegrator; proxy of <Swig Object of type 'OpenMM::LangevinIntegrator *' at 0x7f0ac8fa2970> >
Solvation ... 

>> Molecule parameters:
Number of atoms (no water): 582
Number of water molecules: 4742
Total number of atoms: 14810
 


*** Minimizing ...
*** Minimization completed ***


*** Equilibrating...
*** Equilibration completed ***
#"Step","Potential Energy (kJ/mole)","Temperature (K)","Speed (ns/day)"
1690000,-238239.57960450882,290.0682622488204,649
1700000,-234863.19770753616,298.83575803008034,650
1710000,-234855.8939355635,298.45006564684553,650
1720000,-231993.99836671585,308.78764189515874,650
1730000,-226323.1678003096,330.4287828934192,650
1740000,-223503.3806909346,338.54091332175324,650
1750000,-222341.12690675491,344.0437231868797,650
1760000,-218544.87281739945,351.46412625564443,650
1770000,-217609.24043214554,362.3197533539379,650
1780000,-214805.59675538773,375.6107042362646,650
1790000,-216765.4588159346,365.5347221944651,650
1800000,-223871.58320558304,341.134680845885,650
1810000,-225839.38301027054,330.82264358083455,650
1820000,-227379.25880372757,318.546387166725,650
1830000,-229155.76313722366,317.02503823438116,650
1840000,-230275.52094972366,310.53283609298495,651
1850000,-232552.72712648148,308.38538350455207,651
1860000,-231577.05488527054,309.37296678419557,651
1870000,-226557.55677736038,328.6191173226217,651
1880000,-223366.06263673538,339.5772761978934,651
1890000,-218912.82331788773,349.2639396608369,651
1900000,-223448.47511232132,346.01845026651574,651
1910000,-219462.55445802445,352.12565529702323,651
1920000,-217172.69978273148,361.51587321685145,651
1930000,-209522.60188234085,396.3760332125884,651
1940000,-209150.92726075882,400.0034754552635,651
1950000,-206447.2717431807,417.9807522271509,651
1960000,-197298.83668458695,451.4607060600429,651
1970000,-195862.37409913773,453.97642877875245,651
1980000,-189955.4822534346,498.3439096885057,651
1990000,-188857.55775392288,504.7329787657954,651
2000000,-198031.5105737471,453.4348899531013,650
2010000,-199639.7215112471,443.0149336321922,650
2020000,-196758.88471925491,455.13732727980124,650
2030000,-188275.914443376,507.7972091375902,650
2040000,-188196.894912126,502.1772830092045,650
2050000,-194069.60053956741,462.9448907766596,650
2060000,-197081.68586671585,457.7497739705854,650
2070000,-202079.277724626,429.2609173686131,650
2080000,-202743.71028077835,425.85441419215016,649
2090000,-199955.20246827835,448.80278742077957,649
2100000,-196997.39918458695,458.65637870469465,649
2110000,-199581.52363527054,443.21468643387345,649
2120000,-205386.49140870804,410.52487332818976,649
2130000,-208389.26606691116,400.7412607964499,649
2140000,-210544.6355737471,387.45833076214655,649
2150000,-212103.86738527054,389.1439385387706,649
2160000,-211338.08296144241,385.6702174823076,649
2170000,-214111.97120607132,373.56849861009164,649
2180000,-213882.92890870804,376.23221112256635,649
2190000,-210518.2244409346,386.06409454126333,649
2200000,-208239.23530519241,404.3709957920775,649
2210000,-209151.77680909866,400.9074993812351,649
2220000,-205674.06086671585,412.28264676813114,649
2230000,-208202.04731691116,400.35227176391606,649
2240000,-214322.10688722366,375.53157100079204,649
2250000,-211482.43489015335,381.7609015872546,649
2260000,-216509.5486596846,366.8470060757309,648
2270000,-217092.6472924971,361.3148740152994,648
2280000,-220045.6306909346,352.19140466108894,648
2290000,-220580.74476564163,350.74639521708144,648
2300000,-216924.79389894241,361.1176421917134,648
2310000,-216826.58473146195,364.3399459715228,648
2320000,-213122.61518800491,372.737269021845,648
2330000,-209300.35160768265,403.757004042276,648
2340000,-208283.1013940596,397.2894030888525,648
2350000,-202607.9147485518,430.1780790931377,648
2360000,-198739.3035424971,447.49396551548875,648
2370000,-191487.4504541182,480.65019351015917,648
2380000,-189228.63923585648,498.0427626473395,648
2390000,-191505.47383058304,486.7819766765442,648
2400000,-194208.8880761885,477.1049518125708,648
2410000,-189227.9636987471,506.112534971767,648
2420000,-194554.97029054398,468.9464002456817,648
2430000,-193837.92134034866,472.51045768742546,648
2440000,-191749.3836206221,493.3583039815691,648
2450000,-189271.96946656937,499.4826649304437,648
2460000,-193722.91145265335,473.1126008673851,648
2470000,-191164.21479737991,481.43820240725694,647
2480000,-194015.29328859085,475.7336426055245,647
2490000,-196757.42085206741,453.36645454945324,647
2500000,-195695.8699487471,464.9622373739261,647
2510000,-193033.25147950882,471.20109806270113,647
2520000,-197006.8668969893,450.0336544763528,647
2530000,-202690.66718995804,431.98702243984053,647
2540000,-205778.93800294632,415.35151517266485,647
