>> Working directories:
Input files: ../input/
Output files: output/
 
>> Integrator parameters:
Integrator timestep: 0.002 ps
Number of timesteps: 500000000
Real time: 1000.0 ns
Saved frames (only molecule): 2000
Saved frames (molecule+water): 2000
 
>> System parameters:
Lowest temperature: 273 K
Friction: 1 ps-1

<openmm.openmm.LangevinIntegrator; proxy of <Swig Object of type 'OpenMM::LangevinIntegrator *' at 0x7f063ae36970> >
Solvation ... 

>> Molecule parameters:
Number of atoms (no water): 582
Number of water molecules: 4742
Total number of atoms: 14810
 


*** Minimizing ...
*** Minimization completed ***


*** Equilibrating...
*** Equilibration completed ***
#"Step","Potential Energy (kJ/mole)","Temperature (K)","Speed (ns/day)"
3530000,-208962.10414064163,400.9078028619359,650
3540000,-211022.44020021195,392.4523329730251,650
3550000,-214309.35645997757,374.5715577794367,650
3560000,-217204.2488549971,357.62916433955826,650
3570000,-220505.0261987471,349.1577107502052,650
3580000,-217737.51063478226,360.12506867733254,650
3590000,-220737.5393213057,355.1668232533117,650
3600000,-222309.97157228226,339.49675396562094,650
3610000,-226417.24867189163,329.83774845091125,651
3620000,-228810.97865236038,322.7977436450917,651
3630000,-231615.0235437178,315.91647157366384,651
3640000,-233942.3410791182,302.0711403224971,651
3650000,-239181.17890870804,281.44968834544255,651
3660000,-240983.66493165726,285.13542050269575,651
3670000,-240823.4041284346,282.3306806830887,651
3680000,-244363.81855714554,270.15531184439095,651
3690000,-244433.99824464554,276.2009313119204,651
3700000,-244647.2469018721,275.13263974393817,651
3710000,-243890.73512208695,273.5393157457351,651
3720000,-243305.89948976273,275.2680678414144,652
3730000,-243659.03883302445,275.2899613700745,652
3740000,-244068.43476808304,272.51934152925503,652
3750000,-244220.7223657393,271.92134133563,652
3760000,-244087.32356202835,274.86179580062395,652
3770000,-244207.54554689163,269.6922987459288,652
3780000,-241136.07759034866,283.4344306316577,652
3790000,-241231.9733423018,281.24373298949246,652
3800000,-240981.74641359085,278.51481848051355,652
3810000,-240758.69465577835,282.7377049765934,652
3820000,-240807.00508058304,284.1147104076442,652
3830000,-240899.90418946976,279.9586655126672,652
3840000,-242778.8010400557,270.41942552757547,653
3850000,-244060.89552247757,271.71324465610195,653
3860000,-244214.67903077835,275.6512107442705,653
3870000,-244470.89692628616,272.41037210604736,653
3880000,-243717.15425050491,269.21871768767886,653
3890000,-244610.19660890335,271.86507661304165,653
3900000,-243913.10261476273,270.2685864803473,653
3910000,-243691.69679200882,276.8274483149969,653
3920000,-243219.98707521195,274.7133190831702,653
3930000,-244317.12202394241,273.6663482731607,653
3940000,-243755.1433862471,273.4145990616831,653
3950000,-241475.7268213057,282.3744424095366,654
3960000,-240962.123427751,284.1085606866313,654
3970000,-240219.64265382523,283.4796246597242,654
3980000,-238400.97883546585,291.3866374747286,654
3990000,-237723.3766626143,293.2723302248715,654
4000000,-238120.96906984085,293.7246794197023,654
4010000,-237819.09223878616,295.5459509929456,654
4020000,-238407.00935304398,286.2084682590333,654
4030000,-238163.17793214554,290.8792094084964,654
4040000,-237399.3670190596,289.7964348835668,654
4050000,-238653.69700563187,291.7485520302406,654
4060000,-238627.48188722366,294.7162654997166,654
4070000,-238159.4744409346,288.7728177922586,654
4080000,-235689.48298585648,299.5871196651868,655
4090000,-235094.19782960648,298.7420657646868,655
4100000,-234302.70661866898,303.810989126021,655
4110000,-235138.8586572432,303.42443527823247,655
4120000,-235192.59907472366,304.1025719362177,655
4130000,-232258.28803956741,313.12935144059077,655
4140000,-231267.96968019241,306.2431425051725,655
4150000,-233748.70985353226,298.837026012446,655
4160000,-234100.6478418135,301.4304519966632,655
4170000,-234244.09059083695,303.1582871333525,655
4180000,-238384.26277101273,294.27741832661314,655
4190000,-237648.88471925491,289.22152373622157,655
4200000,-237731.65931642288,292.11465204887014,655
4210000,-238113.65528810257,294.92388817612914,655
4220000,-241002.62812745804,281.61222318104177,655
4230000,-241271.60493409866,279.250929190756,655
4240000,-240705.9002221846,281.05412897872196,656
4250000,-241184.45649659866,277.740859827645,656
4260000,-240454.79511964554,281.56507756983376,656
4270000,-240906.8913110518,279.6917561868241,656
4280000,-240801.4918969893,283.52082780443124,656
4290000,-243502.80415284866,271.7340192484016,656
4300000,-244514.8386987471,275.3947789212106,656
4310000,-244225.10591066116,274.524716356929,656
4320000,-241086.47383058304,283.17501800794327,656
4330000,-241660.2605737471,279.4975262495794,656
4340000,-241435.9627221846,281.495834136359,656
4350000,-240501.8924096846,279.9958587077185,656
4360000,-240467.48634279007,280.5128902201612,656
4370000,-240600.6179956221,282.09971506973966,656
4380000,-241222.5686181807,282.32455551547054,657
4390000,-239843.11012208695,278.92682697155334,657
4400000,-237896.27754152054,289.79243894491344,657
4410000,-233652.22773683304,303.25511668466,657
4420000,-233549.87113893265,299.47423088055973,657
4430000,-231566.6306909346,314.13120069126825,657
4440000,-229060.46485841507,323.28588439344423,657
4450000,-228628.33790529007,322.7246304425682,657
4460000,-226347.205459001,330.7818129289674,657
4470000,-228453.54218995804,322.04302171357466,657
4480000,-225700.38801515335,334.1158354295242,657
4490000,-226135.23512208695,329.99312263667144,657
4500000,-228574.7160791182,317.9362711378021,657
4510000,-228288.53706300491,324.4622674853627,657
4520000,-226666.91621339554,330.59244344463843,657
4530000,-222968.12544191116,341.07271432472635,657
4540000,-223807.75801027054,342.0105910611783,657
4550000,-223325.37690675491,343.92279876810704,657
4560000,-223682.4870141768,342.5888200326367,657
