>> Working directories:
Input files: ../input/
Output files: output/
 
>> Integrator parameters:
Integrator timestep: 0.002 ps
Number of timesteps: 500000000
Real time: 1000.0 ns
Saved frames (only molecule): 2000
Saved frames (molecule+water): 2000
 
>> System parameters:
Lowest temperature: 273 K
Friction: 1 ps-1

<openmm.openmm.LangevinIntegrator; proxy of <Swig Object of type 'OpenMM::LangevinIntegrator *' at 0x7f305b156970> >
Solvation ... 

>> Molecule parameters:
Number of atoms (no water): 582
Number of water molecules: 4742
Total number of atoms: 14810
 


*** Minimizing ...
*** Minimization completed ***


*** Equilibrating...
*** Equilibration completed ***
#"Step","Potential Energy (kJ/mole)","Temperature (K)","Speed (ns/day)"
128740000,-190618.22968995804,483.64037878203476,555
128750000,-189224.91255128616,493.67348063798215,555
128760000,-188874.51039064163,499.3750453172782,555
128770000,-191163.20405519241,481.93800182853397,555
128780000,-189346.74391114945,500.38853684272465,555
128790000,-189535.273818376,503.4629134374213,555
128800000,-188808.53315675491,499.0119680333052,555
128810000,-191009.35465944046,477.5822085016741,555
128820000,-189200.67179811234,501.6655368455193,555
128830000,-189113.91258180374,495.9701269138724,555
128840000,-188983.5217431807,502.4590798579335,554
128850000,-189184.6363977217,494.82497188731327,554
128860000,-191604.51765382523,484.7544737742245,554
128870000,-188396.76066529984,499.57259997036374,554
128880000,-188670.82374513382,494.9193711719827,554
128890000,-194699.6605523848,470.24287435066407,554
128900000,-191266.25453126663,483.612066415784,554
128910000,-188676.35188234085,497.67249606832166,554
128920000,-188833.19435060257,496.8778829001649,554
128930000,-188707.54194581741,498.17621031416127,554
128940000,-189258.57551515335,496.75044205650386,554
128950000,-193767.28620851273,470.5639486786342,554
128960000,-193159.26261842484,464.97272349185147,554
128970000,-191660.12184083695,482.6037481233543,554
128980000,-188613.89137208695,498.60866119357905,554
128990000,-188824.9461206221,498.6911249635648,554
129000000,-191908.0192407393,487.1443527366206,554
129010000,-187733.43568361038,502.8431610462873,554
129020000,-191908.68739259476,489.40090596158433,554
129030000,-187929.7038110518,496.88424907190023,554
129040000,-188674.150771501,507.3087673240618,554
129050000,-192228.72871339554,484.4618365267806,554
129060000,-192052.54566896195,487.8778218747661,554
129070000,-197521.19349611038,451.33548990993916,554
129080000,-197531.808974626,449.1384743482369,554
129090000,-197155.11872804398,453.24638788001243,554
129100000,-201867.64820802445,427.0744592347162,554
129110000,-202759.689834001,418.6970132415595,554
129120000,-199911.14546144241,438.66641690224014,554
129130000,-203817.51814210648,421.9650882848658,554
129140000,-205510.21589601273,418.6676704747125,554
129150000,-205875.32087648148,412.7055720413966,554
129160000,-207838.05335939163,399.2956521124677,554
129170000,-208357.45063722366,398.0866786891937,554
129180000,-211772.37062013382,385.68132101762995,554
129190000,-212142.56446779007,384.49751265189815,554
129200000,-208707.43894899124,405.0647607593247,554
129210000,-211159.0319055342,388.29384617868084,554
129220000,-211488.64845216507,388.6867846068365,554
129230000,-213895.0700219893,378.9824216483021,554
129240000,-216341.19410646195,365.20236692711626,554
129250000,-213900.25147950882,379.4799871097177,554
129260000,-213920.77693116898,372.0409497874152,554
129270000,-213977.08882081741,375.60533062239944,554
129280000,-214613.7869409346,373.73152357820686,554
129290000,-211745.57203614945,382.883493866586,554
129300000,-212339.35664308304,390.8159527914482,554
129310000,-210199.48500001663,377.969443120092,554
129320000,-211986.3590844893,386.2344089679254,554
129330000,-211673.16929567093,389.69210710350075,554
129340000,-209439.03803956741,400.61389998813934,554
129350000,-211982.1756128096,386.85302925564514,554
129360000,-217215.76161134476,365.67926512891563,554
129370000,-217239.77876222366,364.69004380651245,554
129380000,-214410.10835206741,373.1741094980814,554
129390000,-208730.68714845413,400.41436300879764,554
129400000,-200673.57301271195,445.85284906817265,554
129410000,-199457.0261987471,442.9922531700083,554
129420000,-197326.27253663773,455.6437712856618,554
129430000,-203109.61839235062,430.8583066273171,554
129440000,-202252.19843995804,423.3842370226553,554
129450000,-206073.85914552445,409.7326120668817,554
129460000,-209389.64704835648,404.0151675746942,554
129470000,-208333.11030519241,396.2260723193264,554
129480000,-208428.8404992842,400.28679975371637,554
129490000,-206087.34257447952,415.3695554548397,554
129500000,-209141.4394372725,393.4788024346635,554
129510000,-202775.42109620804,429.6159423625909,554
129520000,-205323.93781984085,412.3446749797803,554
129530000,-205961.41645753616,410.73086430327385,554
129540000,-205150.39900148148,415.500032589826,554
129550000,-202986.43452394241,422.3105360893738,554
129560000,-205285.64894044632,409.326920011667,554
129570000,-199992.53727662796,440.6167411678366,554
129580000,-203569.00035035843,420.7114227668693,554
129590000,-203837.35673463577,424.18518044846473,554
129600000,-203769.14656007523,424.92918234360405,554
129610000,-199275.11335695023,438.47957833641607,554
129620000,-199774.53462159866,439.3739971798039,554
129630000,-200208.9143213057,442.1092918818566,554
129640000,-200206.81104982132,442.8348814371286,554
129650000,-195874.61048829788,454.83873449178174,554
129660000,-193255.15980470413,486.00048794088394,554
129670000,-199039.82862794632,441.2662317314976,554
129680000,-202458.68550050491,427.56216825499456,554
129690000,-199562.9236596846,440.2056211358201,554
129700000,-202456.82759034866,429.8645399731792,554
129710000,-200434.3127588057,434.74107147793165,554
129720000,-205984.7174829268,418.0930663685603,554
129730000,-204334.26655519241,411.78393693539834,554
129740000,-208460.23780763382,400.81082772154554,554
129750000,-200975.81062257523,441.5587908066271,554
129760000,-205833.4088891768,412.60169191266476,554
129770000,-204664.02778566116,408.730797358671,554
129780000,-204443.06733644241,425.76118329757554,554
129790000,-202959.94428956741,430.67124180601945,554
129800000,-202132.8878015303,428.1979041024465,554
129810000,-200349.52644288773,435.898939916354,554
129820000,-193499.7619775557,468.1305934096196,554
129830000,-191347.28279054398,483.8809268678637,554
129840000,-191464.45823610062,485.58820406802187,554
129850000,-192100.1203759932,493.09358233092445,554
129860000,-191363.1432641768,489.4987649137755,554
129870000,-195139.64997804398,466.6900979375162,554
129880000,-190713.3313134932,479.74390340242877,554
129890000,-189030.61988771195,498.35427393525487,554
129900000,-193680.8610376143,466.92646192024563,554
129910000,-194383.26063478226,473.1298457521239,554
129920000,-197381.45539796585,449.4631304436105,554
129930000,-199953.76911866898,441.6629409779111,554
129940000,-200219.92683351273,440.2304097689942,554
129950000,-199935.83656251663,434.54880687709647,554
129960000,-203405.8127588057,424.9455099991171,554
129970000,-198037.4508813643,450.7141151011605,554
129980000,-202689.6658471846,427.1623659505602,554
129990000,-203410.4049829268,425.8022246784441,554
130000000,-200476.90309083695,439.758987969079,554
130010000,-202256.9588159346,429.09378106461463,554
130020000,-196041.09760987991,456.44162672180136,554
130030000,-194225.9193261885,472.4254681979887,554
130040000,-191568.14149415726,487.11564321825796,554
130050000,-196979.56831300491,461.55397623977245,554
130060000,-197375.81379640335,454.89250923166543,554
130070000,-199385.7283471846,441.68300990776163,554
130080000,-196398.09229982132,450.3230506275285,554
130090000,-199531.9720605635,446.6630224252759,554
130100000,-202554.6276391768,424.90011637043153,554
130110000,-205182.22413575882,419.55697530402244,554
130120000,-202306.46284425491,418.31490985904134,554
130130000,-203665.45429933304,424.6822872154595,554
130140000,-203039.92066896195,429.49440377580606,554
130150000,-200740.21638429398,440.9974513780542,554
130160000,-200088.55860841507,433.8399669288591,554
130170000,-202973.78910768265,422.1793883456812,554
130180000,-203047.3767846846,425.5835785478533,554
130190000,-197005.4235376143,457.83015428344197,554
130200000,-194807.7612756514,467.58598599534105,554
130210000,-191635.85218751663,477.51577995695806,554
130220000,-188541.58750856156,499.6907410513982,554
130230000,-188128.65864503616,499.0184532421699,554
130240000,-197188.29585206741,457.0900544822401,554
130250000,-197342.45051515335,457.2327448669796,554
130260000,-196551.26399171585,448.0406058102727,554
130270000,-198836.31111085648,441.0079527709329,554
130280000,-198622.90949952835,450.6776419392064,554
130290000,-200390.8832238936,441.0056453626751,554
130300000,-202746.64363038773,429.6030576868864,554
130310000,-203669.55177247757,423.4850347782131,554
130320000,-203268.04395997757,425.21104828727744,554
130330000,-196808.0779565596,454.3686873639305,554
130340000,-200708.09809816116,431.23641316708483,554
130350000,-201143.02693116898,438.77333372137826,554
130360000,-198928.19630372757,437.7443001774287,554
130370000,-203000.32954347366,427.07184131256236,554
130380000,-200950.88227784866,444.6295601349365,554
130390000,-202920.6633447432,428.1323915178407,554
130400000,-203201.1811975264,421.19992596560667,554
130410000,-202403.86375367874,425.3866176791422,554
130420000,-199804.47572267288,438.34894166075503,554
130430000,-202980.34461915726,431.1614181950309,554
130440000,-203494.5260766768,426.22036062611534,554
130450000,-202594.32179200882,428.46039983569693,554
130460000,-203769.14460695023,415.2861069251392,554
130470000,-202121.2566674971,421.694641008468,554
130480000,-205722.35092103714,418.5708689879485,554
130490000,-205841.98738038773,413.1107390193987,554
130500000,-202734.41560304398,426.8712665300092,554
130510000,-202747.49958741898,430.07774707312296,554
130520000,-202458.54203737015,421.7504528312269,554
130530000,-200478.11750734085,437.8571622406756,554
130540000,-198143.74394166702,441.7103505617569,554
130550000,-194714.68177736038,474.447760105884,554
130560000,-191485.63078248734,481.5422334064109,554
130570000,-194085.9147485518,470.5899850157563,554
130580000,-193683.49995362991,465.9040672792673,554
130590000,-193792.68794191116,466.7853511970659,554
130600000,-197443.6086572432,452.6980930618864,554
130610000,-195146.56953370804,471.1106412266594,554
130620000,-193442.11732423538,469.80798931377416,554
130630000,-198287.30091798538,461.00013451601234,554
130640000,-199665.20167482132,438.6534171619752,554
130650000,-197559.28919923538,455.115321627627,554
130660000,-197207.32429445023,454.6151318323959,554
130670000,-198265.61537111038,454.554765202977,554
130680000,-196765.00788820023,456.2947828455938,554
130690000,-197286.8770593428,454.75417327042146,554
130700000,-192537.75227296585,475.6314372128316,554
130710000,-199663.04762208695,445.33708131010945,554
130720000,-197852.48652589554,448.7140924863436,554
130730000,-201985.36555421585,428.8196689558204,554
130740000,-202429.1013940596,426.7609813829996,554
130750000,-198537.26930177445,437.39154975195356,554
130760000,-194848.24629152054,465.106673642093,554
130770000,-197147.52003419632,452.15588930659163,554
130780000,-205303.6037744307,415.98429451057854,554
130790000,-202734.74806154007,432.4787960634546,554
130800000,-205384.57905519241,417.60224349966165,554
130810000,-208244.2005761885,395.2813688498592,554
130820000,-207624.95161378616,399.28058723039635,554
130830000,-208050.6520532393,403.5386121539531,554
130840000,-208229.8542016768,391.1157675362581,554
130850000,-208810.97145021195,408.05538937221866,554
130860000,-207946.19029176468,407.26784135263307,554
130870000,-202929.92298829788,417.3199159403627,554
130880000,-202515.02589357132,425.9551914564432,554
130890000,-201983.07966554398,422.27122042122505,554
130900000,-200322.57185304398,441.01588757146567,554
130910000,-202506.44483888382,427.6027460580822,554
130920000,-205726.39839112991,409.8722022326913,554
130930000,-209085.504287126,398.52973547642955,554
130940000,-205361.5568994307,416.8706875664904,554
130950000,-208318.52082765335,398.0702098950813,554
130960000,-209057.14906251663,399.3657589699442,554
130970000,-208733.62300050491,404.7482133138871,554
130980000,-208888.3385766768,399.742644538604,554
130990000,-207130.21040284866,396.5439308621805,554
131000000,-208962.53785646195,399.89648985989913,554
131010000,-211693.95539796585,383.46719180104185,554
131020000,-208722.72730958695,403.52466557730537,554
131030000,-208724.01332032913,397.70329216497515,554
131040000,-207700.3430322432,401.78479972123114,554
131050000,-208377.77052247757,400.40836771993236,554
131060000,-208974.30561769241,392.8548878183605,554
131070000,-208111.99085939163,398.79075340823914,554
131080000,-211892.41908204788,391.9719495324948,554
131090000,-211130.58039796585,387.8132584070032,554
131100000,-208356.5281518721,399.2940470008573,554
131110000,-212483.39076173538,388.3185301606637,554
131120000,-208154.98628175491,405.0500954481914,554
131130000,-205848.71589601273,409.5571279286909,554
131140000,-205432.96211183304,415.47438649363386,554
131150000,-199699.64820802445,441.5155679586413,554
131160000,-194542.19642579788,460.2904291378199,554
131170000,-202492.61482179398,429.39716008484424,554
131180000,-203046.6799463057,419.493204354629,554
131190000,-202884.34852540726,419.1921131476097,554
131200000,-205660.64863527054,412.09916513249595,554
131210000,-208028.78211915726,400.0268275862703,554
131220000,-208193.36964357132,396.93384229196425,554
131230000,-205993.9842065596,411.59584416452935,554
131240000,-202966.45179689163,434.46521325112354,554
131250000,-203466.61146486038,421.1304735245336,554
131260000,-206505.23432862991,414.8086750034354,554
131270000,-202172.342177751,426.5115577972818,554
131280000,-199145.54212892288,437.5780523912738,554
131290000,-200525.92542970413,439.76954756773,554
131300000,-198540.50550782913,441.84007281984896,554
131310000,-194030.0697168135,468.75393457191916,554
131320000,-194681.58485353226,463.9653967259559,554
131330000,-194149.78547609085,471.4405849314679,554
131340000,-197639.0324853682,456.04449186348563,554
131350000,-200442.69175660843,437.22495348324316,554
131360000,-197710.17292726273,458.8555728627847,554
131370000,-194022.44258058304,473.1035684551367,554
131380000,-191540.9518579268,478.8475496661262,554
131390000,-198897.93409669632,457.1437517655698,554
131400000,-199496.10639894241,432.3731226280323,554
131410000,-197094.51753175491,450.1942105566001,554
131420000,-194373.4030298018,478.35093220825945,554
131430000,-188776.93836915726,499.84275491676243,554
131440000,-189408.3699487471,503.8550210130256,554
131450000,-190392.94575441116,483.5645037785351,554
131460000,-198824.88917482132,446.8842454600977,554
131470000,-194931.44282472366,468.7836650071104,554
131480000,-194579.93519532913,469.48553855813503,554
131490000,-193805.44062745804,462.86376425574923,554
131500000,-191449.43275392288,487.9092921770527,554
131510000,-191518.12336671585,483.1034572609822,554
131520000,-194852.91969239945,471.4207023887957,554
131530000,-196834.12062013382,451.70895822832597,554
131540000,-193571.77448976273,476.8534548402074,554
131550000,-194871.91316163773,471.58462844465777,554
131560000,-187695.9401086592,499.12339135468625,554
131570000,-188082.46906984085,500.1873726736998,554
131580000,-188409.82508790726,499.0100430018325,554
131590000,-191051.004287126,486.066900175567,554
131600000,-188360.53535402054,504.26488025486015,554
131610000,-192159.2121728682,484.5313404369579,554
131620000,-191241.66200196976,488.8846588509747,554
131630000,-191957.31214845413,482.580470107517,554
131640000,-192233.57441652054,488.7011727947884,554
131650000,-194317.27516114945,469.22554704793436,554
131660000,-188226.81129396195,497.0265850789236,554
131670000,-191350.65284669632,487.0150544425735,554
131680000,-192525.18562257523,479.84532548940723,554
131690000,-194210.73719728226,465.0799045096537,554
131700000,-191531.6394799971,485.53031407037685,554
131710000,-194975.13636720413,465.01254802105535,554
131720000,-197002.9201806807,452.9870389135622,554
131730000,-199768.7682641768,442.3269805847459,554
131740000,-197504.3420556807,451.66201568112945,554
131750000,-196299.9577173018,457.58991743638603,554
131760000,-197233.24275148148,451.19270716319346,554
131770000,-201678.5188134932,427.56738834859215,554
131780000,-207607.60261476273,406.5083524303146,554
131790000,-206059.637099626,418.0614078746806,554
131800000,-202099.6452173018,425.9794295937465,554
131810000,-197415.02436769241,449.4407294231487,554
131820000,-200433.103896501,435.78040725451956,554
131830000,-202959.29841554398,431.46758765011873,554
131840000,-205047.4412378096,417.9390336338945,554
131850000,-202611.2522119307,419.23393481403207,554
131860000,-206059.54035890335,406.716160481653,554
131870000,-209474.25056398148,395.1330405399903,554
131880000,-214287.62794435257,373.50240384889395,554
131890000,-211286.3893579268,387.7782457014783,554
131900000,-204903.81849611038,410.08286841467833,554
131910000,-206693.82185304398,408.66540899716495,554
131920000,-208799.8943628096,398.2899549406609,554
131930000,-205738.05671632523,413.2748901553986,554
131940000,-202705.9162744307,422.9026810562543,554
131950000,-210281.2750695967,388.0095656306942,554
131960000,-211316.46937501663,389.65781191270173,554
131970000,-210620.96430909866,384.23074640125276,554
131980000,-212213.64503419632,387.2641338265376,554
131990000,-214428.15968263382,379.2948694235842,554
132000000,-214026.2600244307,377.788162146312,554
132010000,-214301.61555421585,377.39478357666724,554
132020000,-213327.04701173538,371.0881421450064,554
132030000,-215956.5769799971,363.22949352213885,554
132040000,-213823.90132081741,377.6582386615937,554
132050000,-215151.7982629561,375.8189629521777,554
132060000,-217141.48829591507,362.4200888564741,554
132070000,-213800.517959001,376.8423057466331,554
132080000,-208529.28089845413,396.05282971998645,554
132090000,-211671.16499269241,388.77664630064146,554
132100000,-211462.63520753616,386.1413656841532,554
132110000,-211739.81166017288,389.8161640038702,554
132120000,-211675.80323732132,391.69018806702474,554
132130000,-211449.07478273148,388.7453175770006,554
132140000,-210618.24232423538,388.19061503769706,554
132150000,-210505.4275659346,378.0243806112694,554
132160000,-211064.59504640335,387.38831268147936,554
132170000,-209175.7240136885,397.19569335690016,554
132180000,-213711.26563966507,378.21843542193034,554
132190000,-217316.06086671585,366.0171234321176,554
132200000,-217523.84077394241,361.9394495416046,554
132210000,-216705.12586915726,364.03816297605795,554
132220000,-216530.07612550491,362.1377491825,554
132230000,-217545.28071534866,363.625007582801,554
132240000,-214180.37043702835,380.9860270649047,554
132250000,-208815.49562013382,399.24686854739883,554
132260000,-211715.39466798538,385.3761970174687,554
132270000,-208265.0006555342,408.15246494503793,554
132280000,-205705.53254640335,420.05382117403377,554
132290000,-205771.40351808304,415.94354738999726,554
132300000,-203547.52809083695,431.62334575363593,554
132310000,-202962.2650293135,430.47608639717646,554
132320000,-207936.25294435257,404.502415845735,554
132330000,-211214.17048585648,387.9060306502621,554
132340000,-213982.52497804398,374.7368407738669,554
132350000,-214239.32289064163,376.9411289604702,554
132360000,-213000.93061769241,375.35922447267757,554
132370000,-208797.49067628616,403.505594627707,554
132380000,-207047.95759523148,412.22557700993804,554
132390000,-203054.40559327835,419.8527540096839,554
132400000,-202656.69843995804,426.61418947052096,554
132410000,-205914.0236963057,410.54525400678995,554
132420000,-206357.82575929398,414.1521610141859,554
132430000,-209104.00776612991,408.61156038591025,554
132440000,-208302.87788331741,397.454453910589,554
132450000,-202302.23103273148,421.40666508936664,554
132460000,-202792.14649904007,423.94192887430887,554
132470000,-201716.72267091507,418.91671631268906,554
132480000,-203446.54798829788,424.11909396282437,554
132490000,-205285.2252954268,410.3416145825798,554
132500000,-210647.72853029007,387.15294899625485,554
132510000,-210676.72578370804,387.5104261016075,554
132520000,-205825.98432862991,414.8619469427129,554
132530000,-206124.9180749678,412.4957790052243,554
132540000,-205632.55372560257,410.79694020073225,554
132550000,-208432.6178735518,397.66819381092364,554
132560000,-206499.70112550491,411.2276166785878,554
132570000,-208187.87947023148,403.47132882324536,554
132580000,-205202.23457277054,421.0806275555232,554
132590000,-205105.19380128616,412.7037049837171,554
132600000,-209302.25447023148,400.09021325014874,554
132610000,-214874.54469239945,376.06900710980307,554
132620000,-211781.6559289717,385.69006625676053,554
132630000,-210897.30555665726,386.02748926723496,554
132640000,-211155.0368188643,382.72332490463026,554
132650000,-208417.77436769241,402.40671870483806,554
132660000,-209278.69355714554,407.7393202428884,554
132670000,-214393.53321779007,381.3160073760787,554
132680000,-213310.76264894241,372.39628030014046,554
132690000,-217664.09077394241,364.0292230631853,554
132700000,-217053.83344972366,358.79256193924914,554
132710000,-220431.88392579788,350.90577153693664,554
132720000,-220016.7024072432,354.07161758298173,554
132730000,-223081.7791284346,340.6777024984985,554
132740000,-226559.21321046585,328.93920860668663,554
132750000,-229170.70027101273,315.1474390675052,554
132760000,-232110.21015870804,312.73703758241203,554
132770000,-231845.63453614945,308.5972396178775,554
132780000,-232260.31617677445,308.9155841381582,554
132790000,-231612.51216066116,312.8882186593844,554
132800000,-231788.13862550491,310.048339818026,554
132810000,-232028.95652711624,310.6213430874165,554
132820000,-228626.94538820023,319.3770051736717,554
132830000,-228905.71113527054,318.77930493667213,554
132840000,-228291.05573976273,328.51234838557446,554
132850000,-225563.8088525557,327.6572779994152,554
132860000,-223435.18165529007,343.55095188361054,554
132870000,-222272.5280298018,336.9899297632737,554
132880000,-222865.58091676468,340.99876966669586,554
132890000,-223120.63728273148,343.07347320240433,554
132900000,-223380.28663575882,339.5344978674914,554
132910000,-219816.44392335648,352.83600986533065,554
132920000,-223375.01911866898,344.1228069204114,554
132930000,-222034.26130616898,337.556826689357,554
132940000,-222381.77497804398,340.5508287345269,554
132950000,-222771.21821534866,343.92871632068983,554
132960000,-220650.91856324906,352.3076259543992,554
132970000,-221002.62489259476,352.18919026971616,554
132980000,-222665.37660157913,344.6395048089124,554
132990000,-223003.00599611038,340.9173819073812,554
133000000,-222737.63352906937,338.30328107578106,554
133010000,-223207.1975244307,342.53230275384084,554
133020000,-222197.19526612991,343.97069081737845,554
133030000,-223624.88746583695,341.39613490474585,554
133040000,-222060.30042970413,343.3833857311648,554
133050000,-222782.17671144241,341.9530423147528,554
133060000,-220401.91590821976,353.63948315985317,554
133070000,-222734.45442140335,344.6885591237394,554
133080000,-220028.15797364945,354.43530596416355,554
133090000,-219767.53059327835,352.3667885319166,554
133100000,-220079.3992456221,354.66201002663337,554
133110000,-219158.54298341507,355.4985247015047,554
133120000,-221071.89204347366,352.67575106363137,554
133130000,-217602.31843507523,363.7639794956834,554
133140000,-217832.3131860518,367.88803113973404,554
133150000,-214211.0988916182,375.2755261451734,554
133160000,-214211.21180665726,372.788497280306,554
133170000,-214861.82136476273,378.3586696934448,554
133180000,-213062.48164308304,373.1697028736387,554
133190000,-214146.45942628616,376.1449599496756,554
133200000,-219477.6803735518,352.8954173678856,554
133210000,-223048.24366700882,340.5306800661628,554
133220000,-222096.04048097366,340.51685203130444,554
133230000,-223623.99909913773,338.1245283444929,554
133240000,-223037.46659791702,339.11541137807455,554
133250000,-222598.29206788773,344.4762352602164,554
133260000,-222852.93116700882,343.4100604546212,554
133270000,-222787.22602784866,348.5523903199005,554
133280000,-220153.95878541702,353.26866815543286,554
133290000,-222233.7351831221,344.58151489503774,554
133300000,-219958.2292016768,356.30732914794845,554
133310000,-218478.9680322432,362.73952744686557,554
133320000,-216229.50270021195,360.8995559007542,554
133330000,-220209.50910890335,355.59853236552,554
133340000,-216976.22413575882,359.9950039763111,554
133350000,-214492.97614991898,377.43316882812366,554
133360000,-214320.67591798538,380.22973895048847,554
133370000,-214452.50019777054,377.481051480968,554
133380000,-214108.41789186234,370.463853310498,554
133390000,-214058.04316652054,375.73117075570184,554
133400000,-212386.32203614945,388.67662484868856,554
133410000,-211024.95887696976,387.55814219449945,554
133420000,-212326.25538575882,388.26816407150824,554
133430000,-210980.63343751663,388.54262392539295,554
133440000,-210731.33979737991,389.1083442460768,554
133450000,-213173.38630616898,374.2798867363765,554
133460000,-213845.21437013382,379.8133162952434,554
133470000,-215054.27427613968,383.7980391132628,554
133480000,-214077.86372316116,377.2899979934294,554
133490000,-213316.5428003096,376.78996038969575,554
133500000,-214393.50776612991,374.11965148208947,554
133510000,-214564.63410890335,372.30659527843227,554
133520000,-216237.23591554398,363.1552068112222,554
133530000,-214168.14851320023,374.15750964206916,554
133540000,-213926.93519532913,378.55639191350417,554
133550000,-207278.50984132523,403.1802635050675,554
133560000,-205345.65382325882,412.3568950397927,554
133570000,-209001.7625268721,401.8411404971489,554
133580000,-209071.25074708695,401.011875598194,554
133590000,-207918.92610109085,394.91605996445884,554
133600000,-208260.02925050491,396.01694779648886,554
133610000,-207917.10310304398,402.5300313007665,554
133620000,-209130.01173341507,401.26150038956376,554
133630000,-208701.66303956741,398.3876966257361,554
133640000,-208057.0719751143,401.7483393325352,554
133650000,-208520.051162126,395.55468932371303,554
133660000,-211862.19172609085,389.97695117262316,554
133670000,-212449.25776612991,395.2202192933148,554
133680000,-211993.9918969893,385.00921338196423,554
133690000,-208741.96671998734,403.85168184329586,554
133700000,-208098.58595216507,399.1005547015454,554
133710000,-209229.33607423538,397.745128521314,554
133720000,-203705.02589357132,427.71885017124345,554
133730000,-200015.5408471846,439.30070549435044,554
133740000,-200232.98707521195,439.9857484540876,554
133750000,-199675.54353273148,439.5468008766078,554
133760000,-197754.0814355635,454.5157888024131,554
133770000,-196251.8844751143,455.02864554962304,554
133780000,-194450.80738771195,470.3796284275548,554
133790000,-188452.95204103226,508.8784881092944,554
133800000,-194321.48402345413,470.27821973198854,554
133810000,-192128.80274904007,492.8150807911189,554
133820000,-188675.09919679398,494.35986530578856,554
133830000,-188493.40675294632,492.0558819518656,554
133840000,-189125.29310548538,500.52079629377533,554
133850000,-188247.60249269241,501.145980777404,554
133860000,-192058.3034204268,486.61779178558015,554
133870000,-188305.0690454268,494.7544207708469,554
133880000,-191260.83784425491,487.2284805549287,554
133890000,-188436.24525392288,499.07437572124405,554
133900000,-188282.719130876,502.3218219621233,554
133910000,-190922.80189454788,484.2563062190549,554
133920000,-189444.03913820023,503.8647296702467,554
133930000,-188547.33839357132,496.68030826988263,554
133940000,-190945.49043214554,478.40216385365454,554
133950000,-197630.15321290726,445.6739260410353,554
133960000,-197350.64735353226,452.82605919295685,554
133970000,-197702.03126466507,454.1559684887553,554
133980000,-195311.2154992842,460.62356672514125,554
133990000,-194086.7176049971,463.2987479103307,554
134000000,-191973.33698976273,484.78097238729373,554
134010000,-194176.03254640335,477.654430804219,554
134020000,-191026.21632325882,488.67032913873436,554
134030000,-188011.13423097366,491.82540649187484,554
134040000,-187806.0443261885,495.106397438121,554
134050000,-188845.08686769241,503.72674936842196,554
134060000,-189367.60090959305,502.3152036979087,554
134070000,-192009.0443261885,482.73019299193226,554
134080000,-187794.9910424971,500.1756261518746,554
134090000,-187392.88185060257,499.43593731413927,554
134100000,-194532.09114015335,470.5091023595272,554
134110000,-194465.13185060257,468.93308546622643,554
134120000,-193517.23921144241,470.9645145611352,554
134130000,-194118.49409425491,460.75914881168535,554
134140000,-197022.9974511885,454.2365592573617,554
134150000,-192166.1745141768,484.06789842210105,554
134160000,-191970.6736596846,485.1584475258311,554
134170000,-188747.99436891312,506.7597220488925,554
134180000,-188378.96656739945,495.2379228064482,554
134190000,-188624.63435304398,497.5916762599847,554
134200000,-187849.6969751143,502.7814191785425,554
134210000,-195083.08259523148,475.0381518179798,554
134220000,-192192.92390382523,478.17579901038863,554
134230000,-191410.1058801436,488.982786313245,554
134240000,-191103.77833497757,489.84535642761347,554
134250000,-197593.92414796585,456.3661858491103,554
134260000,-196688.7358850264,456.9666205249226,554
134270000,-194595.8410791182,469.80249530638406,554
134280000,-191853.1360009932,481.2633219541825,554
134290000,-189371.74122560257,503.0254186604193,554
134300000,-199231.09101808304,445.6368651831794,554
134310000,-202145.09028566116,425.8012753182092,554
134320000,-196338.87184083695,451.6475438391326,554
134330000,-190999.02949464554,484.6767594849332,554
134340000,-193917.02192628616,471.2080100964673,554
134350000,-197439.66419923538,455.63218045504624,554
134360000,-197952.70722902054,456.979513999505,554
134370000,-193746.70558107132,468.1240677681957,554
134380000,-194003.805068376,470.3355071468771,554
134390000,-200103.38288820023,434.4535604042314,554
134400000,-200830.13130128616,437.171451023325,554
134410000,-200233.6471704268,442.08147082697076,554
134420000,-202936.10603273148,422.82124866164975,554
134430000,-197425.20808351273,454.61605033855096,554
134440000,-197637.92750489945,446.39404323843536,554
134450000,-196493.38899171585,451.3586093744431,554
134460000,-200043.8094018721,437.94256388635483,554
134470000,-202644.8209985518,424.63956079144316,554
134480000,-200291.81953370804,438.42309032691287,554
134490000,-202669.65513551468,423.3327817037094,554
134500000,-203787.91895997757,427.49063415743984,554
134510000,-202400.97651612991,423.00803985058275,554
134520000,-205443.75154054398,412.7463589402617,554
134530000,-201812.23023927445,420.3094953789567,554
134540000,-200930.58900392288,445.4074921516243,554
134550000,-201986.30555665726,429.1594581895076,554
134560000,-202421.0453332686,430.0381068897369,554
134570000,-205913.50355470413,411.640096014955,554
134580000,-205468.89691102738,412.0406671842846,554
134590000,-210812.97853029007,384.4597842379835,554
134600000,-211805.97968995804,384.9718874730747,554
134610000,-211877.08015382523,384.762985340358,554
134620000,-211415.39051759476,387.971561261723,554
134630000,-210734.4098657393,386.89501534614953,554
134640000,-210760.7703393721,388.0470754077949,554
134650000,-210415.41902101273,387.70754866019024,554
134660000,-212266.14179933304,388.72637695798073,554
134670000,-212075.81147706741,388.0820746091439,554
134680000,-211100.82453859085,387.3849925448703,554
