>> Working directories:
Input files: ../input/
Output files: output/
 
>> Integrator parameters:
Integrator timestep: 0.002 ps
Number of timesteps: 500000000
Real time: 1000.0 ns
Saved frames (only molecule): 2000
Saved frames (molecule+water): 2000
 
>> System parameters:
Lowest temperature: 273 K
Friction: 1 ps-1

<openmm.openmm.LangevinIntegrator; proxy of <Swig Object of type 'OpenMM::LangevinIntegrator *' at 0x7f0d40cc6970> >
Solvation ... 

>> Molecule parameters:
Number of atoms (no water): 582
Number of water molecules: 4742
Total number of atoms: 14810
 


*** Minimizing ...
*** Minimization completed ***


*** Equilibrating...
*** Equilibration completed ***
#"Step","Potential Energy (kJ/mole)","Temperature (K)","Speed (ns/day)"
1020000,-238651.4752954268,290.7686079978148,556
1030000,-235072.0501855635,299.7617524470683,557
1040000,-232094.32746827835,308.4765126652198,557
1050000,-228316.70893800491,319.70074445940156,557
1060000,-225238.16023195023,333.3412995794618,557
1070000,-228482.7478784346,321.60854338155343,557
1080000,-231746.46687257523,314.18472524918224,557
1090000,-234524.21614015335,299.6937743112754,557
1100000,-238137.59059083695,289.4671453197108,557
1110000,-243151.6891626143,273.4224216288569,557
1120000,-244784.46168458695,273.0299569741865,557
1130000,-243681.94428956741,275.66587664077747,558
1140000,-243520.3501428389,274.84222367833354,558
1150000,-241368.91480958695,281.6813835449488,558
1160000,-234685.1453393721,299.3904745807553,558
1170000,-229158.16072023148,326.7404558421623,558
1180000,-222811.40583741898,342.4745880926948,558
1190000,-217425.13825929398,365.2589562908018,558
1200000,-219392.12812745804,350.31857034248964,558
1210000,-222948.41902101273,335.8436553154211,558
1220000,-209531.63777101273,398.1171323954565,558
1230000,-203612.39991700882,428.1929386730564,558
1240000,-196999.50855958695,452.70292555503426,558
1250000,-195215.25031984085,472.459103870524,558
1260000,-189866.81727540726,496.5074711249062,557
1270000,-199731.58949220413,441.7971900592846,557
1280000,-200037.27198732132,442.97672755908104,557
1290000,-203164.80427491898,423.8372009438952,557
1300000,-190790.15718019241,476.95457360423086,556
1310000,-199535.97065675491,437.85527944184935,556
1320000,-204542.26704347366,410.4897049213352,556
1330000,-202233.28077638382,427.0018487647592,556
1340000,-195703.0290063643,464.44709236029166,556
1350000,-188066.89387452835,499.67444417222276,556
1360000,-191489.44587648148,489.9524941383451,555
1370000,-194121.3787378096,470.3698248092991,555
1380000,-200679.1323694014,441.130863737504,555
1390000,-194935.32469117874,465.913813404278,555
1400000,-192115.91804445023,478.9873038023771,555
1410000,-190800.15437257523,486.6230832410056,555
1420000,-188937.35951173538,500.8556921257619,554
1430000,-194315.05781495804,465.71213159227057,554
1440000,-203181.66560304398,427.2438604194421,554
1450000,-211026.28138673538,385.07406563705194,554
1460000,-212795.71113527054,380.59436669550405,554
1470000,-216593.9621728682,366.8668461706366,554
1480000,-216785.98487794632,363.8138137331271,554
1490000,-214898.13801515335,374.48773837788184,554
1500000,-210735.0599511885,378.64607376992217,554
1510000,-209023.90180909866,399.03693668842214,554
1520000,-207117.5086206221,410.4048111447994,554
1530000,-204388.92347657913,413.04916797363467,554
1540000,-197421.57258546585,451.0240295986568,553
1550000,-194783.0578759932,466.07739085195794,553
1560000,-204577.20515382523,411.00669809792043,553
1570000,-202597.46729982132,424.7461756823827,553
1580000,-203303.494521501,427.72745603459646,553
1590000,-199560.1422570967,442.9460510792739,553
1600000,-195398.00074708695,466.81598265218906,553
1610000,-189599.00227296585,492.73429562488303,553
1620000,-188083.31605470413,492.45725950816524,553
1630000,-191123.09645021195,482.13567719087825,553
1640000,-194503.96266114945,475.44031005755426,552
1650000,-200418.93519532913,443.109405717283,552
1660000,-208543.46681154007,404.0034737083819,552
1670000,-211855.7243188643,389.37173631525593,552
1680000,-209159.20906007523,398.79449282563513,552
1690000,-215928.096663835,365.22698203395566,552
1700000,-217267.55992067093,364.78311269110856,552
1710000,-220141.33265626663,352.33289310538186,552
1720000,-225592.05012452835,326.59429114113425,552
1730000,-225351.71589601273,330.4506953221475,552
1740000,-229587.57136476273,321.178615913291,552
1750000,-232792.03132570023,311.38376764338926,552
1760000,-232203.95204103226,310.22985065690017,552
1770000,-237952.95539796585,289.1937230286852,553
1780000,-235077.2884668135,300.9721791949578,553
1790000,-234812.43275392288,299.1760291555419,553
1800000,-240320.81446779007,285.84823456662326,553
1810000,-240578.99977052445,285.86699659991416,553
1820000,-243276.91941774124,280.4915424134893,553
1830000,-244313.80512941116,270.9500747421702,553
1840000,-244079.90071046585,273.71239762529046,554
1850000,-244344.3772119307,274.24813561814085,554
1860000,-244265.74067628616,274.8227996826113,554
1870000,-244044.25978029007,268.311453257557,554
1880000,-241298.16480958695,281.49020341867316,554
1890000,-240342.68012941116,282.1155778027796,554
1900000,-241632.72172487015,286.97135291707195,554
1910000,-241258.06770265335,284.8972439761703,555
1920000,-238005.71479737991,292.6986442272474,555
1930000,-235226.80964601273,294.40959120903415,555
1940000,-232239.99180543656,312.4119267025475,555
1950000,-228995.4206079268,322.4196933109176,555
1960000,-229028.77711427445,319.11268820384197,555
1970000,-229575.6803735518,320.4420035154004,555
1980000,-231614.1004174971,312.9335859876528,555
1990000,-231093.8699487471,311.1641876010558,555
2000000,-225861.92292726273,334.9096780958026,556
2010000,-222995.5203393721,345.21902810580195,555
2020000,-220275.57374513382,349.59186912844325,555
2030000,-213956.5012353682,375.5408851115284,555
2040000,-210700.9597924971,383.9153153817033,555
2050000,-215091.22004640335,373.983654041501,555
2060000,-220324.46101320023,351.1286529127752,555
2070000,-220242.1283105635,347.88098603520564,555
2080000,-216750.84690797562,362.37368212859013,555
2090000,-217079.5235437178,367.1180178643084,555
2100000,-211728.74262941116,380.182213600737,555
2110000,-211984.53895509476,380.5865905465426,555
2120000,-220541.39680421585,349.8550350175445,555
2130000,-223437.51679933304,345.5736283539626,555
2140000,-226049.90364015335,330.7068951513594,555
2150000,-226204.24275148148,334.1898305024795,555
2160000,-219773.998427751,349.8667937680067,555
2170000,-220220.00733888382,352.9684303288918,555
2180000,-219729.2688134932,352.51753477400155,555
2190000,-222753.06410157913,336.90342902957457,555
2200000,-222798.81422364945,340.0310996593021,555
2210000,-225284.98316896195,328.5168415436054,555
2220000,-225690.81562745804,329.19996714179325,555
2230000,-228511.9949487471,323.3550652090476,555
2240000,-229429.65504396195,324.1609940321749,555
2250000,-228485.53413331741,317.6966333645892,555
2260000,-232103.45222413773,306.7614365253403,555
2270000,-233654.89118898148,301.76261125120544,555
2280000,-234155.3170923018,297.807766978409,555
2290000,-236548.703505876,294.76438630393585,556
2300000,-237654.0583032393,287.93794491581804,556
2310000,-238416.654677751,291.157316774816,556
2320000,-238393.8952173018,295.08964813344545,556
2330000,-237604.0935815596,289.8735949597297,556
2340000,-234367.95466554398,298.0392845174357,556
2350000,-231239.14851320023,310.1599711124968,556
2360000,-234516.43043458695,304.38733380672295,556
2370000,-234547.30659425491,298.5789069159015,556
2380000,-235304.93159425491,293.94233211420743,556
2390000,-231682.40101564163,308.83073814578194,556
2400000,-231810.56831300491,312.86373952586825,556
2410000,-227165.43666017288,329.531074003981,557
2420000,-220271.87806642288,345.03346964634915,557
2430000,-217956.19673097366,360.1130575092694,557
2440000,-214903.59614503616,372.13968150142915,557
2450000,-209108.1936181807,394.8297580885722,557
2460000,-205989.7617028975,410.1893907034273,556
2470000,-205617.82862794632,414.0626417116736,556
2480000,-202094.89161622757,429.8557888571035,556
2490000,-202679.95912111038,420.686348088196,556
2500000,-203131.08192384476,427.2674264714219,556
2510000,-194526.45020997757,473.0182580871815,556
2520000,-191240.98200929398,481.60025553133073,556
2530000,-188148.46595704788,500.6599767035975,556
2540000,-190393.62184083695,482.90536458281076,556
2550000,-194568.97663820023,470.61644251340414,556
2560000,-197466.03333986038,457.27589609853874,556
2570000,-196945.74909913773,456.2566163825732,555
2580000,-199079.10926759476,439.63739711493554,555
2590000,-199426.2658838057,436.09504638148763,555
2600000,-203486.87782228226,420.5698352267588,555
2610000,-205765.82734620804,417.6500710071438,555
2620000,-204885.83503663773,412.77093833764434,555
2630000,-199609.54246461624,442.9648018992739,555
2640000,-191755.77503907913,484.8209466334829,555
2650000,-192475.9680322432,479.85506362379226,555
2660000,-193814.62379396195,467.3718261888789,555
2670000,-191537.04542482132,482.1711825066618,555
2680000,-188947.129287126,497.93412828427915,555
2690000,-189358.13685548538,498.8375796596274,554
2700000,-189219.51203859085,496.82476604408504,554
2710000,-196283.16786134476,450.97892813301354,554
2720000,-192927.7169030928,484.4283471438641,554
2730000,-192013.99616945023,487.7062437862552,554
2740000,-191477.11164796585,485.01033688459637,554
2750000,-187937.39082277054,498.9759222665098,554
2760000,-191284.2594751143,491.99205666214755,554
2770000,-195918.37977540726,451.7769346999175,554
2780000,-203705.9119409346,423.25463141187845,554
2790000,-206464.42579591507,411.74912689370404,554
2800000,-209503.74659669632,397.19767131150775,554
2810000,-208957.03419435257,402.32098080491306,554
2820000,-199553.50410402054,436.90253827485526,553
2830000,-198258.04701173538,453.67661182227897,553
